designation,type,edi_name,manual_label,weight_lb_ft,area_sq_in,depth_in,flange_w_in,web_t_in,flange_t_in
HSS12X6X3/8,HSS,HSS12X6X.375,HSS12X6X3/8,42.79,11.8,,,,
HSS12X6X5/16,HSS,HSS12X6X.313,HSS12X6X5/16,36.1,9.92,,,,
HSS12X6X1/4,HSS,HSS12X6X.250,HSS12X6X1/4,29.23,8.03,,,,
HSS12X6X3/16,HSS,HSS12X6X.188,HSS12X6X3/16,22.18,6.06,,,,
HSS12X4X5/8,HSS,HSS12X4X.625,HSS12X4X5/8,59.32,16.4,,,,
HSS12X4X1/2,HSS,HSS12X4X.500,HSS12X4X1/2,48.85,13.5,,,,
HSS12X4X3/8,HSS,HSS12X4X.375,HSS12X4X3/8,37.69,10.4,,,,
HSS12X4X5/16,HSS,HSS12X4X.313,HSS12X4X5/16,31.84,8.76,,,,
HSS12X4X1/4,HSS,HSS12X4X.250,HSS12X4X1/4,25.82,7.1,,,,
HSS12X4X3/16,HSS,HSS12X4X.188,HSS12X4X3/16,19.63,5.37,,,,
HSS12X3X5/16,HSS,HSS12X3X.313,HSS12X3X5/16,29.72,8.17,,,,
HSS12X3X1/4,HSS,HSS12X3X.250,HSS12X3X1/4,24.12,6.63,,,,
HSS12X3X3/16,HSS,HSS12X3X.188,HSS12X3X3/16,18.35,5.02,,,,
HSS12X2X5/16,HSS,HSS12X2X.313,HSS12X2X5/16,27.59,7.59,,,,
HSS12X2X1/4,HSS,HSS12X2X.250,HSS12X2X1/4,22.42,6.17,,,,
HSS12X2X3/16,HSS,HSS12X2X.188,HSS12X2X3/16,17.08,4.67,,,,
HSS10X10X3/4,HSS,HSS10X10X.750,HSS10X10X3/4,89.5,24.7,,,,
HSS10X10X5/8,HSS,HSS10X10X.625,HSS10X10X5/8,76.33,21.0,,,,
HSS10X10X1/2,HSS,HSS10X10X.500,HSS10X10X1/2,62.46,17.2,,,,
HSS10X10X3/8,HSS,HSS10X10X.375,HSS10X10X3/8,47.9,13.2,,,,
HSS10X10X5/16,HSS,HSS10X10X.313,HSS10X10X5/16,40.35,11.1,,,,
HSS10X10X1/4,HSS,HSS10X10X.250,HSS10X10X1/4,32.63,8.96,,,,
HSS10X10X3/16,HSS,HSS10X10X.188,HSS10X10X3/16,24.73,6.76,,,,
HSS10X8X5/8,HSS,HSS10X8X.625,HSS10X8X5/8,67.82,18.7,,,,
HSS10X8X1/2,HSS,HSS10X8X.500,HSS10X8X1/2,55.66,15.3,,,,
HSS10X8X3/8,HSS,HSS10X8X.375,HSS10X8X3/8,42.79,11.8,,,,
HSS10X8X5/16,HSS,HSS10X8X.313,HSS10X8X5/16,36.1,9.92,,,,
HSS10X8X1/4,HSS,HSS10X8X.250,HSS10X8X1/4,29.23,8.03,,,,
HSS10X8X3/16,HSS,HSS10X8X.188,HSS10X8X3/16,22.18,6.06,,,,
HSS10X6X5/8,HSS,HSS10X6X.625,HSS10X6X5/8,59.32,16.4,,,,
HSS10X6X1/2,HSS,HSS10X6X.500,HSS10X6X1/2,48.85,13.5,,,,
HSS10X6X3/8,HSS,HSS10X6X.375,HSS10X6X3/8,37.69,10.4,,,,
HSS10X6X5/16,HSS,HSS10X6X.313,HSS10X6X5/16,31.84,8.76,,,,
HSS10X6X1/4,HSS,HSS10X6X.250,HSS10X6X1/4,25.82,7.1,,,,
HSS10X6X3/16,HSS,HSS10X6X.188,HSS10X6X3/16,19.63,5.37,,,,
HSS10X5X3/8,HSS,HSS10X5X.375,HSS10X5X3/8,35.13,9.67,,,,
HSS10X5X5/16,HSS,HSS10X5X.313,HSS10X5X5/16,29.72,8.17,,,,
HSS10X5X1/4,HSS,HSS10X5X.250,HSS10X5X1/4,24.12,6.63,,,,
HSS10X4X5/8,HSS,HSS10X4X.625,HSS10X4X5/8,50.81,14.0,,,,
HSS10X4X1/2,HSS,HSS10X4X.500,HSS10X4X1/2,42.05,11.6,,,,
HSS10X4X3/8,HSS,HSS10X4X.375,HSS10X4X3/8,32.58,8.97,,,,
HSS10X4X5/16,HSS,HSS10X4X.313,HSS10X4X5/16,27.59,7.59,,,,
HSS10X4X1/4,HSS,HSS10X4X.250,HSS10X4X1/4,22.42,6.17,,,,
HSS10X4X3/16,HSS,HSS10X4X.188,HSS10X4X3/16,17.08,4.67,,,,
HSS10X4X1/8,HSS,HSS10X4X.125,HSS10X4X1/8,11.56,3.16,,,,
HSS10X3-1/2X3/8,HSS,HSS10X3-1/2X.375,HSS10X3-1/2X3/8,31.31,8.62,,,,
HSS10X3-1/2X5/16,HSS,HSS10X3-1/2X.313,HSS10X3-1/2X5/16,26.53,7.3,,,,
HSS10X3-1/2X1/4,HSS,HSS10X3-1/2X.250,HSS10X3-1/2X1/4,21.57,5.93,,,,
HSS10X3-1/2X3/16,HSS,HSS10X3-1/2X.188,HSS10X3-1/2X3/16,16.44,4.5,,,,
HSS10X3X3/8,HSS,HSS10X3X.375,HSS10X3X3/8,30.03,8.27,,,,
HSS10X3X5/16,HSS,HSS10X3X.313,HSS10X3X5/16,25.46,7.01,,,,
HSS10X3X1/4,HSS,HSS10X3X.250,HSS10X3X1/4,20.72,5.7,,,,
HSS10X3X3/16,HSS,HSS10X3X.188,HSS10X3X3/16,15.8,4.32,,,,
HSS10X3X1/8,HSS,HSS10X3X.125,HSS10X3X1/8,10.71,2.93,,,,
HSS10X2X3/8,HSS,HSS10X2X.375,HSS10X2X3/8,27.48,7.58,,,,
HSS10X2X5/16,HSS,HSS10X2X.313,HSS10X2X5/16,23.34,6.43,,,,
HSS10X2X1/4,HSS,HSS10X2X.250,HSS10X2X1/4,19.02,5.24,,,,
HSS10X2X3/16,HSS,HSS10X2X.188,HSS10X2X3/16,14.53,3.98,,,,
HSS10X2X1/8,HSS,HSS10X2X.125,HSS10X2X1/8,9.86,2.7,,,,
HSS9X9X5/8,HSS,HSS9X9X.625,HSS9X9X5/8,67.82,18.7,,,,
HSS9X9X1/2,HSS,HSS9X9X.500,HSS9X9X1/2,55.66,15.3,,,,
HSS9X9X3/8,HSS,HSS9X9X.375,HSS9X9X3/8,42.79,11.8,,,,
HSS9X9X5/16,HSS,HSS9X9X.313,HSS9X9X5/16,36.1,9.92,,,,
HSS9X9X1/4,HSS,HSS9X9X.250,HSS9X9X1/4,29.23,8.03,,,,
HSS9X9X3/16,HSS,HSS9X9X.188,HSS9X9X3/16,22.18,6.06,,,,
HSS9X9X1/8,HSS,HSS9X9X.125,HSS9X9X1/8,14.96,4.09,,,,
HSS9X7X5/8,HSS,HSS9X7X.625,HSS9X7X5/8,59.32,16.4,,,,
HSS9X7X1/2,HSS,HSS9X7X.500,HSS9X7X1/2,48.85,13.5,,,,
HSS9X7X3/8,HSS,HSS9X7X.375,HSS9X7X3/8,37.69,10.4,,,,
HSS9X7X5/16,HSS,HSS9X7X.313,HSS9X7X5/16,31.84,8.76,,,,
HSS9X7X1/4,HSS,HSS9X7X.250,HSS9X7X1/4,25.82,7.1,,,,
HSS9X7X3/16,HSS,HSS9X7X.188,HSS9X7X3/16,19.63,5.37,,,,
HSS9X5X5/8,HSS,HSS9X5X.625,HSS9X5X5/8,50.81,14.0,,,,
HSS9X5X1/2,HSS,HSS9X5X.500,HSS9X5X1/2,42.05,11.6,,,,
HSS9X5X3/8,HSS,HSS9X5X.375,HSS9X5X3/8,32.58,8.97,,,,
HSS9X5X5/16,HSS,HSS9X5X.313,HSS9X5X5/16,27.59,7.59,,,,
HSS9X5X1/4,HSS,HSS9X5X.250,HSS9X5X1/4,22.42,6.17,,,,
HSS9X5X3/16,HSS,HSS9X5X.188,HSS9X5X3/16,17.08,4.67,,,,
HSS9X3X1/2,HSS,HSS9X3X.500,HSS9X3X1/2,35.24,9.74,,,,
HSS9X3X3/8,HSS,HSS9X3X.375,HSS9X3X3/8,27.48,7.58,,,,
HSS9X3X5/16,HSS,HSS9X3X.313,HSS9X3X5/16,23.34,6.43,,,,
HSS9X3X1/4,HSS,HSS9X3X.250,HSS9X3X1/4,19.02,5.24,,,,
HSS9X3X3/16,HSS,HSS9X3X.188,HSS9X3X3/16,14.53,3.98,,,,
HSS8X8X5/8,HSS,HSS8X8X.625,HSS8X8X5/8,59.32,16.4,,,,
HSS8X8X1/2,HSS,HSS8X8X.500,HSS8X8X1/2,48.85,13.5,,,,
HSS8X8X3/8,HSS,HSS8X8X.375,HSS8X8X3/8,37.69,10.4,,,,
HSS8X8X5/16,HSS,HSS8X8X.313,HSS8X8X5/16,31.84,8.76,,,,
HSS8X8X1/4,HSS,HSS8X8X.250,HSS8X8X1/4,25.82,7.1,,,,
HSS8X8X3/16,HSS,HSS8X8X.188,HSS8X8X3/16,19.63,5.37,,,,
HSS8X8X1/8,HSS,HSS8X8X.125,HSS8X8X1/8,13.26,3.62,,,,
HSS8X6X5/8,HSS,HSS8X6X.625,HSS8X6X5/8,50.81,14.0,,,,
HSS8X6X1/2,HSS,HSS8X6X.500,HSS8X6X1/2,42.05,11.6,,,,
HSS8X6X3/8,HSS,HSS8X6X.375,HSS8X6X3/8,32.58,8.97,,,,
HSS8X6X5/16,HSS,HSS8X6X.313,HSS8X6X5/16,27.59,7.59,,,,
HSS8X6X1/4,HSS,HSS8X6X.250,HSS8X6X1/4,22.42,6.17,,,,
HSS8X6X3/16,HSS,HSS8X6X.188,HSS8X6X3/16,17.08,4.67,,,,
HSS8X4X5/8,HSS,HSS8X4X.625,HSS8X4X5/8,42.3,11.7,,,,
HSS8X4X1/2,HSS,HSS8X4X.500,HSS8X4X1/2,35.24,9.74,,,,
HSS8X4X3/8,HSS,HSS8X4X.375,HSS8X4X3/8,27.48,7.58,,,,
HSS8X4X5/16,HSS,HSS8X4X.313,HSS8X4X5/16,23.34,6.43,,,,
HSS8X4X1/4,HSS,HSS8X4X.250,HSS8X4X1/4,19.02,5.24,,,,
HSS8X4X3/16,HSS,HSS8X4X.188,HSS8X4X3/16,14.53,3.98,,,,
HSS8X4X1/8,HSS,HSS8X4X.125,HSS8X4X1/8,9.86,2.7,,,,
HSS8X3X1/2,HSS,HSS8X3X.500,HSS8X3X1/2,31.84,8.81,,,,
HSS8X3X3/8,HSS,HSS8X3X.375,HSS8X3X3/8,24.93,6.88,,,,
HSS8X3X5/16,HSS,HSS8X3X.313,HSS8X3X5/16,21.21,5.85,,,,
HSS8X3X1/4,HSS,HSS8X3X.250,HSS8X3X1/4,17.32,4.77,,,,
HSS8X3X3/16,HSS,HSS8X3X.188,HSS8X3X3/16,13.25,3.63,,,,
HSS8X3X1/8,HSS,HSS8X3X.125,HSS8X3X1/8,9.01,2.46,,,,
HSS8X2X1/2,HSS,HSS8X2X.500,HSS8X2X1/2,28.43,7.88,,,,
HSS8X2X3/8,HSS,HSS8X2X.375,HSS8X2X3/8,22.37,6.18,,,,
HSS8X2X5/16,HSS,HSS8X2X.313,HSS8X2X5/16,19.08,5.26,,,,
HSS8X2X1/4,HSS,HSS8X2X.250,HSS8X2X1/4,15.62,4.3,,,,
HSS8X2X3/16,HSS,HSS8X2X.188,HSS8X2X3/16,11.97,3.28,,,,
HSS8X2X1/8,HSS,HSS8X2X.125,HSS8X2X1/8,8.16,2.23,,,,
HSS7X7X5/8,HSS,HSS7X7X.625,HSS7X7X5/8,50.81,14.0,,,,
HSS7X7X1/2,HSS,HSS7X7X.500,HSS7X7X1/2,42.05,11.6,,,,
HSS7X7X3/8,HSS,HSS7X7X.375,HSS7X7X3/8,32.58,8.97,,,,
HSS7X7X5/16,HSS,HSS7X7X.313,HSS7X7X5/16,27.59,7.59,,,,
HSS7X7X1/4,HSS,HSS7X7X.250,HSS7X7X1/4,22.42,6.17,,,,
HSS7X7X3/16,HSS,HSS7X7X.188,HSS7X7X3/16,17.08,4.67,,,,
HSS7X7X1/8,HSS,HSS7X7X.125,HSS7X7X1/8,11.56,3.16,,,,
HSS7X5X1/2,HSS,HSS7X5X.500,HSS7X5X1/2,35.24,9.74,,,,
HSS7X5X3/8,HSS,HSS7X5X.375,HSS7X5X3/8,27.48,7.58,,,,
HSS7X5X5/16,HSS,HSS7X5X.313,HSS7X5X5/16,23.34,6.43,,,,
HSS7X5X1/4,HSS,HSS7X5X.250,HSS7X5X1/4,19.02,5.24,,,,
HSS7X5X3/16,HSS,HSS7X5X.188,HSS7X5X3/16,14.53,3.98,,,,
HSS7X5X1/8,HSS,HSS7X5X.125,HSS7X5X1/8,9.86,2.7,,,,
HSS7X4X1/2,HSS,HSS7X4X.500,HSS7X4X1/2,31.84,8.81,,,,
HSS7X4X3/8,HSS,HSS7X4X.375,HSS7X4X3/8,24.93,6.88,,,,
HSS7X4X5/16,HSS,HSS7X4X.313,HSS7X4X5/16,21.21,5.85,,,,
HSS7X4X1/4,HSS,HSS7X4X.250,HSS7X4X1/4,17.32,4.77,,,,
HSS7X4X3/16,HSS,HSS7X4X.188,HSS7X4X3/16,13.25,3.63,,,,
HSS7X4X1/8,HSS,HSS7X4X.125,HSS7X4X1/8,9.01,2.46,,,,
HSS7X3X1/2,HSS,HSS7X3X.500,HSS7X3X1/2,28.43,7.88,,,,
HSS7X3X3/8,HSS,HSS7X3X.375,HSS7X3X3/8,22.37,6.18,,,,
HSS7X3X5/16,HSS,HSS7X3X.313,HSS7X3X5/16,19.08,5.26,,,,
HSS7X3X1/4,HSS,HSS7X3X.250,HSS7X3X1/4,15.62,4.3,,,,
HSS7X3X3/16,HSS,HSS7X3X.188,HSS7X3X3/16,11.97,3.28,,,,
HSS7X3X1/8,HSS,HSS7X3X.125,HSS7X3X1/8,8.16,2.23,,,,
HSS7X2X1/4,HSS,HSS7X2X.250,HSS7X2X1/4,13.91,3.84,,,,
HSS7X2X3/16,HSS,HSS7X2X.188,HSS7X2X3/16,10.7,2.93,,,,
HSS7X2X1/8,HSS,HSS7X2X.125,HSS7X2X1/8,7.31,2.0,,,,
HSS6X6X5/8,HSS,HSS6X6X.625,HSS6X6X5/8,42.3,11.7,,,,
HSS6X6X1/2,HSS,HSS6X6X.500,HSS6X6X1/2,35.24,9.74,,,,
HSS6X6X3/8,HSS,HSS6X6X.375,HSS6X6X3/8,27.48,7.58,,,,
HSS6X6X5/16,HSS,HSS6X6X.313,HSS6X6X5/16,23.34,6.43,,,,
HSS6X6X1/4,HSS,HSS6X6X.250,HSS6X6X1/4,19.02,5.24,,,,
HSS6X6X3/16,HSS,HSS6X6X.188,HSS6X6X3/16,14.53,3.98,,,,
HSS6X6X1/8,HSS,HSS6X6X.125,HSS6X6X1/8,9.86,2.7,,,,
HSS6X5X1/2,HSS,HSS6X5X.500,HSS6X5X1/2,31.84,8.81,,,,
HSS6X5X3/8,HSS,HSS6X5X.375,HSS6X5X3/8,24.93,6.88,,,,
HSS6X5X5/16,HSS,HSS6X5X.313,HSS6X5X5/16,21.21,5.85,,,,
HSS6X5X1/4,HSS,HSS6X5X.250,HSS6X5X1/4,17.32,4.77,,,,
HSS6X5X3/16,HSS,HSS6X5X.188,HSS6X5X3/16,13.25,3.63,,,,
HSS6X5X1/8,HSS,HSS6X5X.125,HSS6X5X1/8,9.01,2.46,,,,
HSS6X4X1/2,HSS,HSS6X4X.500,HSS6X4X1/2,28.43,7.88,,,,
HSS6X4X3/8,HSS,HSS6X4X.375,HSS6X4X3/8,22.37,6.18,,,,
HSS6X4X5/16,HSS,HSS6X4X.313,HSS6X4X5/16,19.08,5.26,,,,
HSS6X4X1/4,HSS,HSS6X4X.250,HSS6X4X1/4,15.62,4.3,,,,
HSS6X4X3/16,HSS,HSS6X4X.188,HSS6X4X3/16,11.97,3.28,,,,
HSS6X4X1/8,HSS,HSS6X4X.125,HSS6X4X1/8,8.16,2.23,,,,
HSS6X3X1/2,HSS,HSS6X3X.500,HSS6X3X1/2,25.03,6.95,,,,
HSS6X3X3/8,HSS,HSS6X3X.375,HSS6X3X3/8,19.82,5.48,,,,
HSS6X3X5/16,HSS,HSS6X3X.313,HSS6X3X5/16,16.96,4.68,,,,
HSS6X3X1/4,HSS,HSS6X3X.250,HSS6X3X1/4,13.91,3.84,,,,
HSS6X3X3/16,HSS,HSS6X3X.188,HSS6X3X3/16,10.7,2.93,,,,
HSS6X3X1/8,HSS,HSS6X3X.125,HSS6X3X1/8,7.31,2.0,,,,
HSS6X2X3/8,HSS,HSS6X2X.375,HSS6X2X3/8,17.27,4.78,,,,
HSS6X2X5/16,HSS,HSS6X2X.313,HSS6X2X5/16,14.83,4.1,,,,
HSS6X2X1/4,HSS,HSS6X2X.250,HSS6X2X1/4,12.21,3.37,,,,
HSS6X2X3/16,HSS,HSS6X2X.188,HSS6X2X3/16,9.42,2.58,,,,
HSS6X2X1/8,HSS,HSS6X2X.125,HSS6X2X1/8,6.46,1.77,,,,
HSS5-1/2X5-1/2X3/8,HSS,HSS5-1/2X5-1/2X.375,HSS5-1/2X5-1/2X3/8,24.93,6.88,,,,
HSS5-1/2X5-1/2X5/16,HSS,HSS5-1/2X5-1/2X.313,HSS5-1/2X5-1/2X5/16,21.21,5.85,,,,
HSS5-1/2X5-1/2X1/4,HSS,HSS5-1/2X5-1/2X.250,HSS5-1/2X5-1/2X1/4,17.32,4.77,,,,
HSS5-1/2X5-1/2X3/16,HSS,HSS5-1/2X5-1/2X.188,HSS5-1/2X5-1/2X3/16,13.25,3.63,,,,
HSS5-1/2X5-1/2X1/8,HSS,HSS5-1/2X5-1/2X.125,HSS5-1/2X5-1/2X1/8,9.01,2.46,,,,
HSS5X5X1/2,HSS,HSS5X5X.500,HSS5X5X1/2,28.43,7.88,,,,
HSS5X5X3/8,HSS,HSS5X5X.375,HSS5X5X3/8,22.37,6.18,,,,
HSS5X5X5/16,HSS,HSS5X5X.313,HSS5X5X5/16,19.08,5.26,,,,
HSS5X5X1/4,HSS,HSS5X5X.250,HSS5X5X1/4,15.62,4.3,,,,
HSS5X5X3/16,HSS,HSS5X5X.188,HSS5X5X3/16,11.97,3.28,,,,
HSS5X5X1/8,HSS,HSS5X5X.125,HSS5X5X1/8,8.16,2.23,,,,
HSS5X4X1/2,HSS,HSS5X4X.500,HSS5X4X1/2,25.03,6.95,,,,
HSS5X4X3/8,HSS,HSS5X4X.375,HSS5X4X3/8,19.82,5.48,,,,
HSS5X4X5/16,HSS,HSS5X4X.313,HSS5X4X5/16,16.96,4.68,,,,
HSS5X4X1/4,HSS,HSS5X4X.250,HSS5X4X1/4,13.91,3.84,,,,
HSS5X4X3/16,HSS,HSS5X4X.188,HSS5X4X3/16,10.7,2.93,,,,
HSS5X4X1/8,HSS,HSS5X4X.125,HSS5X4X1/8,7.31,2.0,,,,
HSS5X3X1/2,HSS,HSS5X3X.500,HSS5X3X1/2,21.63,6.02,,,,
HSS5X3X3/8,HSS,HSS5X3X.375,HSS5X3X3/8,17.27,4.78,,,,
HSS5X3X5/16,HSS,HSS5X3X.313,HSS5X3X5/16,14.83,4.1,,,,
HSS5X3X1/4,HSS,HSS5X3X.250,HSS5X3X1/4,12.21,3.37,,,,
HSS5X3X3/16,HSS,HSS5X3X.188,HSS5X3X3/16,9.42,2.58,,,,
HSS5X3X1/8,HSS,HSS5X3X.125,HSS5X3X1/8,6.46,1.77,,,,
HSS5X2-1/2X1/4,HSS,HSS5X2-1/2X.250,HSS5X2-1/2X1/4,11.36,3.14,,,,
HSS5X2-1/2X3/16,HSS,HSS5X2-1/2X.188,HSS5X2-1/2X3/16,8.78,2.41,,,,
HSS5X2-1/2X1/8,HSS,HSS5X2-1/2X.125,HSS5X2-1/2X1/8,6.03,1.65,,,,
HSS5X2X3/8,HSS,HSS5X2X.375,HSS5X2X3/8,14.72,4.09,,,,
HSS5X2X5/16,HSS,HSS5X2X.313,HSS5X2X5/16,12.7,3.52,,,,
HSS5X2X1/4,HSS,HSS5X2X.250,HSS5X2X1/4,10.51,2.91,,,,
HSS5X2X3/16,HSS,HSS5X2X.188,HSS5X2X3/16,8.15,2.24,,,,
HSS5X2X1/8,HSS,HSS5X2X.125,HSS5X2X1/8,5.61,1.54,,,,
HSS4-1/2X4-1/2X1/2,HSS,HSS4-1/2X4-1/2X.500,HSS4-1/2X4-1/2X1/2,25.03,6.95,,,,
HSS4-1/2X4-1/2X3/8,HSS,HSS4-1/2X4-1/2X.375,HSS4-1/2X4-1/2X3/8,19.82,5.48,,,,
HSS4-1/2X4-1/2X5/16,HSS,HSS4-1/2X4-1/2X.313,HSS4-1/2X4-1/2X5/16,16.96,4.68,,,,
HSS4-1/2X4-1/2X1/4,HSS,HSS4-1/2X4-1/2X.250,HSS4-1/2X4-1/2X1/4,13.91,3.84,,,,
HSS4-1/2X4-1/2X3/16,HSS,HSS4-1/2X4-1/2X.188,HSS4-1/2X4-1/2X3/16,10.7,2.93,,,,
HSS4-1/2X4-1/2X1/8,HSS,HSS4-1/2X4-1/2X.125,HSS4-1/2X4-1/2X1/8,7.31,2.0,,,,
HSS4X4X1/2,HSS,HSS4X4X.500,HSS4X4X1/2,21.63,6.02,,,,
HSS4X4X3/8,HSS,HSS4X4X.375,HSS4X4X3/8,17.27,4.78,,,,
HSS4X4X5/16,HSS,HSS4X4X.313,HSS4X4X5/16,14.83,4.1,,,,
HSS4X4X1/4,HSS,HSS4X4X.250,HSS4X4X1/4,12.21,3.37,,,,
HSS4X4X3/16,HSS,HSS4X4X.188,HSS4X4X3/16,9.42,2.58,,,,
HSS4X4X1/8,HSS,HSS4X4X.125,HSS4X4X1/8,6.46,1.77,,,,
HSS4X3X3/8,HSS,HSS4X3X.375,HSS4X3X3/8,14.72,4.09,,,,
HSS4X3X5/16,HSS,HSS4X3X.313,HSS4X3X5/16,12.7,3.52,,,,
HSS4X3X1/4,HSS,HSS4X3X.250,HSS4X3X1/4,10.51,2.91,,,,
HSS4X3X3/16,HSS,HSS4X3X.188,HSS4X3X3/16,8.15,2.24,,,,
HSS4X3X1/8,HSS,HSS4X3X.125,HSS4X3X1/8,5.61,1.54,,,,
HSS4X2-1/2X1/4,HSS,HSS4X2-1/2X.250,HSS4X2-1/2X1/4,9.66,2.67,,,,
HSS4X2-1/2X3/16,HSS,HSS4X2-1/2X.188,HSS4X2-1/2X3/16,7.51,2.06,,,,
HSS4X2-1/2X1/8,HSS,HSS4X2-1/2X.125,HSS4X2-1/2X1/8,5.18,1.42,,,,
HSS4X2X3/8,HSS,HSS4X2X.375,HSS4X2X3/8,12.17,3.39,,,,
HSS4X2X5/16,HSS,HSS4X2X.313,HSS4X2X5/16,10.58,2.94,,,,
HSS4X2X1/4,HSS,HSS4X2X.250,HSS4X2X1/4,8.81,2.44,,,,
HSS4X2X3/16,HSS,HSS4X2X.188,HSS4X2X3/16,6.87,1.89,,,,
HSS4X2X1/8,HSS,HSS4X2X.125,HSS4X2X1/8,4.75,1.3,,,,
HSS4X1-1/2X1/4,HSS,HSS4X1-1/2X.250,HSS4X1-1/2X1/4,7.96,2.21,,,,
HSS4X1-1/2X3/16,HSS,HSS4X1-1/2X.188,HSS4X1-1/2X3/16,6.23,1.71,,,,
HSS4X1-1/2X1/8,HSS,HSS4X1-1/2X.125,HSS4X1-1/2X1/8,4.33,1.19,,,,
HSS3-1/2X3-1/2X3/8,HSS,HSS3-1/2X3-1/2X.375,HSS3-1/2X3-1/2X3/8,14.72,4.09,,,,
HSS3-1/2X3-1/2X5/16,HSS,HSS3-1/2X3-1/2X.313,HSS3-1/2X3-1/2X5/16,12.7,3.52,,,,
HSS3-1/2X3-1/2X1/4,HSS,HSS3-1/2X3-1/2X.250,HSS3-1/2X3-1/2X1/4,10.51,2.91,,,,
HSS3-1/2X3-1/2X3/16,HSS,HSS3-1/2X3-1/2X.188,HSS3-1/2X3-1/2X3/16,8.15,2.24,,,,
HSS3-1/2X3-1/2X1/8,HSS,HSS3-1/2X3-1/2X.125,HSS3-1/2X3-1/2X1/8,5.61,1.54,,,,
HSS3-1/2X2-1/2X3/8,HSS,HSS3-1/2X2-1/2X.375,HSS3-1/2X2-1/2X3/8,12.17,3.39,,,,
HSS3-1/2X2-1/2X5/16,HSS,HSS3-1/2X2-1/2X.313,HSS3-1/2X2-1/2X5/16,10.58,2.94,,,,
HSS3-1/2X2-1/2X1/4,HSS,HSS3-1/2X2-1/2X.250,HSS3-1/2X2-1/2X1/4,8.81,2.44,,,,
HSS3-1/2X2-1/2X3/16,HSS,HSS3-1/2X2-1/2X.188,HSS3-1/2X2-1/2X3/16,6.87,1.89,,,,
HSS3-1/2X2-1/2X1/8,HSS,HSS3-1/2X2-1/2X.125,HSS3-1/2X2-1/2X1/8,4.75,1.3,,,,
HSS3-1/2X2X1/4,HSS,HSS3-1/2X2X.250,HSS3-1/2X2X1/4,7.96,2.21,,,,
HSS3-1/2X2X3/16,HSS,HSS3-1/2X2X.188,HSS3-1/2X2X3/16,6.23,1.71,,,,
HSS3-1/2X2X1/8,HSS,HSS3-1/2X2X.125,HSS3-1/2X2X1/8,4.33,1.19,,,,
HSS3-1/2X1-1/2X1/4,HSS,HSS3-1/2X1-1/2X.250,HSS3-1/2X1-1/2X1/4,7.11,1.97,,,,
HSS3-1/2X1-1/2X3/16,HSS,HSS3-1/2X1-1/2X.188,HSS3-1/2X1-1/2X3/16,5.59,1.54,,,,
HSS3-1/2X1-1/2X1/8,HSS,HSS3-1/2X1-1/2X.125,HSS3-1/2X1-1/2X1/8,3.9,1.07,,,,
HSS3X3X3/8,HSS,HSS3X3X.375,HSS3X3X3/8,12.17,3.39,,,,
HSS3X3X5/16,HSS,HSS3X3X.313,HSS3X3X5/16,10.58,2.94,,,,
HSS3X3X1/4,HSS,HSS3X3X.250,HSS3X3X1/4,8.81,2.44,,,,
HSS3X3X3/16,HSS,HSS3X3X.188,HSS3X3X3/16,6.87,1.89,,,,
HSS3X3X1/8,HSS,HSS3X3X.125,HSS3X3X1/8,4.75,1.3,,,,
HSS3X2-1/2X5/16,HSS,HSS3X2-1/2X.313,HSS3X2-1/2X5/16,9.51,2.64,,,,
HSS3X2-1/2X1/4,HSS,HSS3X2-1/2X.250,HSS3X2-1/2X1/4,7.96,2.21,,,,
HSS3X2-1/2X3/16,HSS,HSS3X2-1/2X.188,HSS3X2-1/2X3/16,6.23,1.71,,,,
HSS3X2-1/2X1/8,HSS,HSS3X2-1/2X.125,HSS3X2-1/2X1/8,4.33,1.19,,,,
HSS3X2X5/16,HSS,HSS3X2X.313,HSS3X2X5/16,8.45,2.35,,,,
HSS3X2X1/4,HSS,HSS3X2X.250,HSS3X2X1/4,7.11,1.97,,,,
HSS3X2X3/16,HSS,HSS3X2X.188,HSS3X2X3/16,5.59,1.54,,,,
HSS3X2X1/8,HSS,HSS3X2X.125,HSS3X2X1/8,3.9,1.07,,,,
HSS3X1-1/2X1/4,HSS,HSS3X1-1/2X.250,HSS3X1-1/2X1/4,6.26,1.74,,,,
HSS3X1-1/2X3/16,HSS,HSS3X1-1/2X.188,HSS3X1-1/2X3/16,4.96,1.37,,,,
HSS3X1-1/2X1/8,HSS,HSS3X1-1/2X.125,HSS3X1-1/2X1/8,3.48,0.96,,,,
HSS3X1X3/16,HSS,HSS3X1X.188,HSS3X1X3/16,4.32,1.19,,,,
HSS3X1X1/8,HSS,HSS3X1X.125,HSS3X1X1/8,3.05,0.84,,,,
HSS2-1/2X2-1/2X5/16,HSS,HSS2-1/2X2-1/2X.313,HSS2-1/2X2-1/2X5/16,8.45,2.35,,,,
HSS2-1/2X2-1/2X1/4,HSS,HSS2-1/2X2-1/2X.250,HSS2-1/2X2-1/2X1/4,7.11,1.97,,,,
HSS2-1/2X2-1/2X3/16,HSS,HSS2-1/2X2-1/2X.188,HSS2-1/2X2-1/2X3/16,5.59,1.54,,,,
HSS2-1/2X2-1/2X1/8,HSS,HSS2-1/2X2-1/2X.125,HSS2-1/2X2-1/2X1/8,3.9,1.07,,,,
